-----------------------------------------------------
-----------------------------------------------------
Test files:
data_array20000.csv
data_array520000.csv
data_array1020000.csv
data_array1520000.csv
data_array2020000.csv
data_array2520000.csv
data_array3020000.csv
data_array3520000.csv
data_array4020000.csv
data_array4520000.csv
data_array5020000.csv
data_array5520000.csv
data_array6020000.csv
data_array6520000.csv
data_array7020000.csv
data_array7520000.csv
data_array8020000.csv
data_array8520000.csv
data_array9020000.csv
data_array9520000.csv

NOTES: Testing quick sort algorithm of various array sizes (total of 20 intervals between 20,000 and 10,000,000)
with a range between 2 and 300 recursions, increased by two, as well as getting the amount of time it takes
for each array to run. Also getting the average of three runs to filter out any non-significant differences in the run time.
-----------------------------------------------------

*************** Quick sorting array size: 20000 ***************

Number of Recursions: 224  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 877 ms : 427000 ns = (average) 4877427000 ns
Number of Recursions: 226  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 926 ms : 468900 ns = (average) 4926468900 ns
Number of Recursions: 228  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 106 ms : 37133 ns = (average) 5106037133 ns
Number of Recursions: 230  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 102 ms : 596166 ns = (average) 5102596166 ns
Number of Recursions: 232  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 53 ms : 654433 ns = (average) 5053654433 ns
Number of Recursions: 234  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 142 ms : 462666 ns = (average) 5142462666 ns
Number of Recursions: 236  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 264 ms : 109233 ns = (average) 5264109233 ns
Number of Recursions: 238  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 111 ms : 208133 ns = (average) 5111208133 ns
Number of Recursions: 240  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 250 ms : 680933 ns = (average) 5250680933 ns
Number of Recursions: 242  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 113 ms : 674400 ns = (average) 5113674400 ns
Number of Recursions: 244  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 78 ms : 221333 ns = (average) 5078221333 ns
Number of Recursions: 246  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 150 ms : 744900 ns = (average) 5150744900 ns
Number of Recursions: 248  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 194 ms : 700333 ns = (average) 5194700333 ns
Number of Recursions: 250  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 263 ms : 173933 ns = (average) 5263173933 ns
Number of Recursions: 252  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 211 ms : 367366 ns = (average) 5211367366 ns
Number of Recursions: 254  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 337 ms : 235900 ns = (average) 5337235900 ns
Number of Recursions: 256  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 295 ms : 442333 ns = (average) 5295442333 ns
Number of Recursions: 258  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 278 ms : 971933 ns = (average) 5278971933 ns
Number of Recursions: 260  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 245 ms : 391933 ns = (average) 5245391933 ns
Number of Recursions: 262  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 435 ms : 668600 ns = (average) 5435668600 ns
Number of Recursions: 264  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 471 ms : 204900 ns = (average) 5471204900 ns
Number of Recursions: 266  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 366 ms : 386400 ns = (average) 5366386400 ns
Number of Recursions: 268  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 548 ms : 305400 ns = (average) 5548305400 ns
Number of Recursions: 270  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 649 ms : 987266 ns = (average) 5649987266 ns
Number of Recursions: 272  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 507 ms : 977233 ns = (average) 5507977233 ns
Number of Recursions: 274  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 495 ms : 888433 ns = (average) 5495888433 ns
Number of Recursions: 276  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 685 ms : 672500 ns = (average) 5685672500 ns
Number of Recursions: 278  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 586 ms : 235866 ns = (average) 5586235866 ns
Number of Recursions: 280  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 554 ms : 348600 ns = (average) 5554348600 ns
Number of Recursions: 282  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 676 ms : 65933 ns = (average) 5676065933 ns
Number of Recursions: 284  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 621 ms : 597633 ns = (average) 5621597633 ns
Number of Recursions: 286  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 707 ms : 136533 ns = (average) 5707136533 ns
Number of Recursions: 288  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 705 ms : 892333 ns = (average) 5705892333 ns
Number of Recursions: 290  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 766 ms : 507500 ns = (average) 5766507500 ns
Number of Recursions: 292  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 653 ms : 292233 ns = (average) 5653292233 ns
Number of Recursions: 294  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 663 ms : 60566 ns = (average) 5663060566 ns
Number of Recursions: 296  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 723 ms : 257600 ns = (average) 5723257600 ns
Number of Recursions: 298  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 787 ms : 524066 ns = (average) 5787524066 ns
Number of Recursions: 300  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 698 ms : 339066 ns = (average) 5698339066 ns


*************** Quick sorting array size: 7520000 ***************

Number of Recursions: 2  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 190 ms : 349266 ns = (average) 3190349266 ns
Number of Recursions: 4  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 164 ms : 359166 ns = (average) 3164359166 ns
Number of Recursions: 6  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 341 ms : 557933 ns = (average) 3341557933 ns
Number of Recursions: 8  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 243 ms : 793933 ns = (average) 3243793933 ns
Number of Recursions: 10  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 174 ms : 134833 ns = (average) 3174134833 ns
Number of Recursions: 12  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 78 ms : 281033 ns = (average) 3078281033 ns
Number of Recursions: 14  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 64 ms : 562166 ns = (average) 3064562166 ns
Number of Recursions: 16  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 59 ms : 225933 ns = (average) 3059225933 ns
Number of Recursions: 18  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 115 ms : 511100 ns = (average) 3115511100 ns
Number of Recursions: 20  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 133 ms : 375466 ns = (average) 3133375466 ns
Number of Recursions: 22  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 116 ms : 74266 ns = (average) 3116074266 ns
Number of Recursions: 24  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 81 ms : 550466 ns = (average) 3081550466 ns
Number of Recursions: 26  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 204 ms : 158533 ns = (average) 3204158533 ns
Number of Recursions: 28  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 184 ms : 388300 ns = (average) 3184388300 ns
Number of Recursions: 30  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 125 ms : 310766 ns = (average) 3125310766 ns
Number of Recursions: 32  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 292 ms : 210866 ns = (average) 3292210866 ns
Number of Recursions: 34  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 218 ms : 556100 ns = (average) 3218556100 ns
Number of Recursions: 36  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 224 ms : 399833 ns = (average) 3224399833 ns
Number of Recursions: 38  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 235 ms : 740633 ns = (average) 3235740633 ns
Number of Recursions: 40  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 236 ms : 149100 ns = (average) 3236149100 ns
Number of Recursions: 42  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 374 ms : 86800 ns = (average) 3374086800 ns
Number of Recursions: 44  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 362 ms : 391766 ns = (average) 3362391766 ns
Number of Recursions: 46  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 270 ms : 282600 ns = (average) 3270282600 ns
Number of Recursions: 48  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 360 ms : 622000 ns = (average) 3360622000 ns
Number of Recursions: 50  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 350 ms : 16500 ns = (average) 3350016500 ns
Number of Recursions: 52  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 424 ms : 431466 ns = (average) 3424431466 ns
Number of Recursions: 54  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 434 ms : 901533 ns = (average) 3434901533 ns
Number of Recursions: 56  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 582 ms : 328966 ns = (average) 3582328966 ns
Number of Recursions: 58  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 381 ms : 681233 ns = (average) 3381681233 ns
Number of Recursions: 60  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 479 ms : 578033 ns = (average) 3479578033 ns
Number of Recursions: 62  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 567 ms : 853900 ns = (average) 3567853900 ns
Number of Recursions: 64  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 456 ms : 597833 ns = (average) 3456597833 ns
Number of Recursions: 66  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 554 ms : 116433 ns = (average) 3554116433 ns
Number of Recursions: 68  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 608 ms : 887000 ns = (average) 3608887000 ns
Number of Recursions: 70  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 635 ms : 938000 ns = (average) 3635938000 ns
Number of Recursions: 72  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 742 ms : 26933 ns = (average) 3742026933 ns
Number of Recursions: 74  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 684 ms : 508566 ns = (average) 3684508566 ns
Number of Recursions: 76  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 676 ms : 100766 ns = (average) 3676100766 ns
Number of Recursions: 78  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 620 ms : 758466 ns = (average) 3620758466 ns
Number of Recursions: 80  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 675 ms : 269566 ns = (average) 3675269566 ns
Number of Recursions: 82  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 744 ms : 805266 ns = (average) 3744805266 ns
Number of Recursions: 84  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 683 ms : 353766 ns = (average) 3683353766 ns
Number of Recursions: 86  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 689 ms : 282966 ns = (average) 3689282966 ns
Number of Recursions: 88  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 779 ms : 589266 ns = (average) 3779589266 ns
Number of Recursions: 90  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 815 ms : 494800 ns = (average) 3815494800 ns
Number of Recursions: 92  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 841 ms : 730166 ns = (average) 3841730166 ns
Number of Recursions: 94  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 833 ms : 476400 ns = (average) 3833476400 ns
Number of Recursions: 96  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 874 ms : 43500 ns = (average) 3874043500 ns
Number of Recursions: 98  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 874 ms : 117666 ns = (average) 3874117666 ns
Number of Recursions: 100  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 897 ms : 23233 ns = (average) 3897023233 ns
Number of Recursions: 102  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 961 ms : 984633 ns = (average) 3961984633 ns
Number of Recursions: 104  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 142 ms : 413333 ns = (average) 4142413333 ns
Number of Recursions: 106  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 194 ms : 48666 ns = (average) 4194048666 ns
Number of Recursions: 108  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 79 ms : 363700 ns = (average) 4079363700 ns
Number of Recursions: 110  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 28 ms : 359766 ns = (average) 4028359766 ns
Number of Recursions: 112  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 118 ms : 424033 ns = (average) 4118424033 ns
Number of Recursions: 114  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 11 ms : 173866 ns = (average) 4011173866 ns
Number of Recursions: 116  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 81 ms : 566133 ns = (average) 4081566133 ns
Number of Recursions: 118  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 196 ms : 121766 ns = (average) 4196121766 ns
Number of Recursions: 120  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 112 ms : 951433 ns = (average) 4112951433 ns
Number of Recursions: 122  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 195 ms : 341766 ns = (average) 4195341766 ns
Number of Recursions: 124  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 204 ms : 761566 ns = (average) 4204761566 ns
Number of Recursions: 126  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 293 ms : 68900 ns = (average) 4293068900 ns
Number of Recursions: 128  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 166 ms : 271433 ns = (average) 4166271433 ns
Number of Recursions: 130  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 241 ms : 73100 ns = (average) 4241073100 ns
Number of Recursions: 132  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 336 ms : 959200 ns = (average) 4336959200 ns
Number of Recursions: 134  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 408 ms : 27166 ns = (average) 4408027166 ns
Number of Recursions: 136  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 263 ms : 963133 ns = (average) 4263963133 ns
Number of Recursions: 138  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 311 ms : 939233 ns = (average) 4311939233 ns
Number of Recursions: 140  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 444 ms : 787933 ns = (average) 4444787933 ns
Number of Recursions: 142  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 451 ms : 993233 ns = (average) 4451993233 ns
Number of Recursions: 144  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 395 ms : 73400 ns = (average) 4395073400 ns
Number of Recursions: 146  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 426 ms : 189966 ns = (average) 4426189966 ns
Number of Recursions: 148  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 482 ms : 621433 ns = (average) 4482621433 ns
Number of Recursions: 150  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 483 ms : 932033 ns = (average) 4483932033 ns
Number of Recursions: 152  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 513 ms : 978233 ns = (average) 4513978233 ns
Number of Recursions: 154  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 507 ms : 452800 ns = (average) 4507452800 ns
Number of Recursions: 156  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 508 ms : 174800 ns = (average) 4508174800 ns
Number of Recursions: 158  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 537 ms : 919433 ns = (average) 4537919433 ns
Number of Recursions: 160  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 576 ms : 682433 ns = (average) 4576682433 ns
Number of Recursions: 162  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 792 ms : 814800 ns = (average) 4792814800 ns
Number of Recursions: 164  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 607 ms : 67200 ns = (average) 4607067200 ns
Number of Recursions: 166  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 782 ms : 172266 ns = (average) 4782172266 ns
Number of Recursions: 168  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 739 ms : 132900 ns = (average) 4739132900 ns
Number of Recursions: 170  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 749 ms : 368100 ns = (average) 4749368100 ns
Number of Recursions: 172  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 811 ms : 975566 ns = (average) 4811975566 ns
Number of Recursions: 174  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 784 ms : 210900 ns = (average) 4784210900 ns
Number of Recursions: 176  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 825 ms : 719600 ns = (average) 4825719600 ns
Number of Recursions: 178  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 785 ms : 265400 ns = (average) 4785265400 ns
Number of Recursions: 180  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 841 ms : 464733 ns = (average) 4841464733 ns
Number of Recursions: 182  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 60 ms : 767533 ns = (average) 5060767533 ns
Number of Recursions: 184  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 904 ms : 440333 ns = (average) 4904440333 ns
Number of Recursions: 186  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 992 ms : 411533 ns = (average) 4992411533 ns
Number of Recursions: 188  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 935 ms : 20266 ns = (average) 4935020266 ns
Number of Recursions: 190  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 924 ms : 88666 ns = (average) 4924088666 ns
Number of Recursions: 192  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 990 ms : 49133 ns = (average) 4990049133 ns
Number of Recursions: 194  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 48 ms : 357466 ns = (average) 5048357466 ns
Number of Recursions: 196  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 980 ms : 970466 ns = (average) 4980970466 ns
Number of Recursions: 198  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 15 ms : 508733 ns = (average) 5015508733 ns
Number of Recursions: 200  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 55 ms : 627033 ns = (average) 5055627033 ns
Number of Recursions: 202  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 174 ms : 350933 ns = (average) 5174350933 ns
Number of Recursions: 204  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 277 ms : 520466 ns = (average) 5277520466 ns
Number of Recursions: 206  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 239 ms : 176033 ns = (average) 5239176033 ns
Number of Recursions: 208  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 736 ms : 304166 ns = (average) 5736304166 ns
Number of Recursions: 210  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 320 ms : 775933 ns = (average) 5320775933 ns
Number of Recursions: 212  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 342 ms : 754700 ns = (average) 5342754700 ns
Number of Recursions: 214  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 253 ms : 785500 ns = (average) 5253785500 ns
Number of Recursions: 216  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 318 ms : 669633 ns = (average) 5318669633 ns
Number of Recursions: 218  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 352 ms : 97700 ns = (average) 5352097700 ns
Number of Recursions: 220  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 406 ms : 876666 ns = (average) 5406876666 ns
Number of Recursions: 222  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 408 ms : 203933 ns = (average) 5408203933 ns
Number of Recursions: 224  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 352 ms : 568100 ns = (average) 5352568100 ns
Number of Recursions: 226  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 454 ms : 628433 ns = (average) 5454628433 ns
Number of Recursions: 228  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 362 ms : 689133 ns = (average) 5362689133 ns
Number of Recursions: 230  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 400 ms : 470766 ns = (average) 5400470766 ns
Number of Recursions: 232  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 607 ms : 214166 ns = (average) 5607214166 ns
Number of Recursions: 234  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 500 ms : 507366 ns = (average) 5500507366 ns
Number of Recursions: 236  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 932 ms : 522566 ns = (average) 5932522566 ns
Number of Recursions: 238  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 613 ms : 880333 ns = (average) 5613880333 ns
Number of Recursions: 240  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 654 ms : 543066 ns = (average) 5654543066 ns
Number of Recursions: 242  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 688 ms : 397633 ns = (average) 5688397633 ns
Number of Recursions: 244  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 794 ms : 577166 ns = (average) 5794577166 ns
Number of Recursions: 246  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 703 ms : 738600 ns = (average) 5703738600 ns
Number of Recursions: 248  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 59 ms : 98966 ns = (average) 6059098966 ns
Number of Recursions: 250  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 928 ms : 566100 ns = (average) 5928566100 ns
Number of Recursions: 252  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 736 ms : 20266 ns = (average) 5736020266 ns
Number of Recursions: 254  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 670 ms : 891966 ns = (average) 5670891966 ns
Number of Recursions: 256  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 816 ms : 319533 ns = (average) 5816319533 ns
Number of Recursions: 258  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 874 ms : 40100 ns = (average) 5874040100 ns
Number of Recursions: 260  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 880 ms : 361533 ns = (average) 5880361533 ns
Number of Recursions: 262  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 777 ms : 652466 ns = (average) 5777652466 ns
Number of Recursions: 264  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 904 ms : 735433 ns = (average) 5904735433 ns
Number of Recursions: 266  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 881 ms : 439533 ns = (average) 5881439533 ns
Number of Recursions: 268  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 969 ms : 70500 ns = (average) 5969070500 ns
Number of Recursions: 270  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 22 ms : 804466 ns = (average) 6022804466 ns
Number of Recursions: 272  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 928 ms : 645900 ns = (average) 5928645900 ns
Number of Recursions: 274  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 902 ms : 395766 ns = (average) 5902395766 ns
Number of Recursions: 276  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 216 ms : 581366 ns = (average) 6216581366 ns
Number of Recursions: 278  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 252 ms : 645500 ns = (average) 6252645500 ns
Number of Recursions: 280  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 185 ms : 837433 ns = (average) 6185837433 ns
Number of Recursions: 282  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 172 ms : 955400 ns = (average) 6172955400 ns
Number of Recursions: 284  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 81 ms : 640200 ns = (average) 6081640200 ns
Number of Recursions: 286  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 112 ms : 170566 ns = (average) 6112170566 ns
Number of Recursions: 288  |  Elapsed Time: 0 hrs : 0 mins : 6 sec : 239 ms : 243666 ns = (average) 6239243666 ns
Number of Recursions: 290  |  Elapsed Time: 0 hrs : 0 mins : 5 sec : 699 ms : 831433 ns = (average) 5699831433 ns
Number of Recursions: 292  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 646 ms : 653966 ns = (average) 4646653966 ns
Number of Recursions: 294  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 734 ms : 713866 ns = (average) 4734713866 ns
Number of Recursions: 296  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 792 ms : 65133 ns = (average) 4792065133 ns
Number of Recursions: 298  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 815 ms : 460866 ns = (average) 4815460866 ns
Number of Recursions: 300  |  Elapsed Time: 0 hrs : 0 mins : 4 sec : 805 ms : 730433 ns = (average) 4805730433 ns


*************** Quick sorting array size: 8020000 ***************

Number of Recursions: 2  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 532 ms : 498733 ns = (average) 2532498733 ns
Number of Recursions: 4  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 495 ms : 819066 ns = (average) 2495819066 ns
Number of Recursions: 6  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 558 ms : 431733 ns = (average) 2558431733 ns
Number of Recursions: 8  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 534 ms : 291233 ns = (average) 2534291233 ns
Number of Recursions: 10  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 482 ms : 267600 ns = (average) 2482267600 ns
Number of Recursions: 12  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 492 ms : 679933 ns = (average) 2492679933 ns
Number of Recursions: 14  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 491 ms : 957033 ns = (average) 2491957033 ns
Number of Recursions: 16  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 509 ms : 676466 ns = (average) 2509676466 ns
Number of Recursions: 18  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 521 ms : 835833 ns = (average) 2521835833 ns
Number of Recursions: 20  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 536 ms : 280366 ns = (average) 2536280366 ns
Number of Recursions: 22  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 584 ms : 884633 ns = (average) 2584884633 ns
Number of Recursions: 24  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 560 ms : 7266 ns = (average) 2560007266 ns
Number of Recursions: 26  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 549 ms : 610800 ns = (average) 2549610800 ns
Number of Recursions: 28  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 578 ms : 922800 ns = (average) 2578922800 ns
Number of Recursions: 30  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 603 ms : 841300 ns = (average) 2603841300 ns
Number of Recursions: 32  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 651 ms : 316366 ns = (average) 2651316366 ns
Number of Recursions: 34  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 660 ms : 191466 ns = (average) 2660191466 ns
Number of Recursions: 36  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 643 ms : 631700 ns = (average) 2643631700 ns
Number of Recursions: 38  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 660 ms : 699533 ns = (average) 2660699533 ns
